Orthogroup	Duplications (all)	Duplications (50% support)
OG0004173	0	0
OG0004174	0	0
OG0004175	0	0
OG0004176	3	3
OG0004177	0	0
OG0004178	0	0
OG0004179	2	2
OG0004180	0	0
OG0004181	0	0
OG0004182	0	0
OG0004183	0	0
OG0004184	0	0
OG0004185	0	0
OG0004186	0	0
OG0004187	0	0
OG0004188	0	0
OG0004189	0	0
OG0004190	0	0
OG0004191	0	0
OG0004192	0	0
OG0004193	0	0
OG0004194	0	0
OG0004195	0	0
OG0004196	0	0
OG0004197	0	0
OG0004198	0	0
OG0004199	0	0
OG0004200	0	0
OG0004201	0	0
OG0004202	0	0
OG0004203	0	0
OG0004204	0	0
OG0004205	0	0
OG0004206	0	0
OG0004207	0	0
OG0004208	0	0
OG0004209	0	0
OG0004210	0	0
OG0004211	0	0
OG0004212	0	0
OG0004213	0	0
OG0004214	0	0
OG0004215	0	0
OG0004216	1	1
OG0004217	0	0
OG0004218	0	0
OG0004219	0	0
OG0004220	0	0
OG0004221	0	0
OG0004222	1	1
OG0004223	0	0
OG0004224	0	0
OG0004225	0	0
OG0004226	0	0
OG0004227	0	0
OG0004228	0	0
OG0004229	0	0
OG0004230	0	0
OG0004231	0	0
OG0004232	0	0
OG0004233	0	0
OG0004234	0	0
OG0004235	0	0
OG0004236	0	0
OG0004237	0	0
OG0004238	0	0
OG0004239	0	0
OG0004240	0	0
OG0004241	0	0
OG0004242	0	0
OG0004243	0	0
OG0004244	0	0
OG0004245	0	0
OG0004246	0	0
OG0004247	0	0
OG0004248	0	0
OG0004249	0	0
OG0004250	0	0
OG0004251	0	0
OG0004252	0	0
OG0004253	0	0
OG0004254	0	0
OG0004255	1	1
OG0004256	0	0
OG0004257	0	0
OG0004258	0	0
OG0004259	0	0
OG0004260	0	0
OG0004261	0	0
OG0004262	0	0
OG0004263	0	0
OG0004264	0	0
OG0004265	0	0
OG0004266	0	0
OG0004267	0	0
OG0004268	0	0
OG0004269	0	0
OG0004270	0	0
OG0004271	0	0
OG0004272	3	3
OG0004273	0	0
OG0004274	0	0
OG0004275	0	0
OG0004276	0	0
OG0004277	0	0
OG0004278	0	0
OG0004279	0	0
OG0004280	0	0
OG0004281	0	0
OG0004282	0	0
OG0004283	0	0
OG0004284	0	0
OG0004285	0	0
OG0004286	0	0
OG0004287	0	0
OG0004288	0	0
OG0004289	0	0
OG0004290	0	0
OG0004291	0	0
OG0004292	0	0
OG0004293	0	0
OG0004294	0	0
OG0004295	0	0
OG0004296	0	0
OG0004297	0	0
OG0004298	0	0
OG0004299	1	1
OG0004300	0	0
OG0004301	0	0
OG0004302	1	1
OG0004303	0	0
OG0004304	0	0
OG0004305	0	0
OG0004306	0	0
OG0004307	0	0
OG0004308	0	0
OG0004309	3	3
OG0004310	0	0
OG0004311	0	0
OG0004312	0	0
OG0004313	0	0
OG0004314	0	0
OG0004315	1	1
OG0004316	0	0
OG0004317	0	0
OG0004318	0	0
OG0004319	0	0
OG0004320	0	0
OG0004321	3	1
OG0004322	0	0
OG0004323	0	0
OG0004324	0	0
OG0004325	0	0
OG0004326	0	0
OG0004327	0	0
OG0004328	0	0
OG0004329	0	0
OG0004330	0	0
OG0004331	0	0
OG0004332	1	1
OG0004333	0	0
OG0004334	0	0
OG0004335	0	0
OG0004336	2	2
OG0004337	0	0
OG0004338	0	0
OG0004339	0	0
OG0004340	0	0
OG0004341	1	1
OG0004342	0	0
OG0004343	0	0
OG0004344	0	0
OG0004345	0	0
OG0004346	0	0
OG0004347	0	0
OG0004348	0	0
OG0004349	0	0
OG0004350	0	0
OG0004351	0	0
OG0004352	0	0
OG0004353	2	2
OG0004354	0	0
OG0004355	0	0
OG0004356	0	0
OG0004357	0	0
OG0004358	0	0
OG0004359	0	0
OG0004360	0	0
OG0004361	0	0
OG0004362	0	0
OG0004363	0	0
OG0004364	0	0
OG0004365	0	0
OG0004366	0	0
OG0004367	0	0
OG0004368	0	0
OG0004369	0	0
OG0004370	0	0
OG0004371	0	0
OG0004372	0	0
OG0004373	0	0
OG0004374	0	0
OG0004375	0	0
OG0004376	0	0
OG0004377	0	0
OG0004378	0	0
OG0004379	0	0
OG0004380	0	0
OG0004381	1	1
OG0004382	0	0
OG0004383	0	0
OG0004384	0	0
OG0004385	0	0
OG0004386	0	0
OG0004387	0	0
OG0004388	0	0
OG0004389	0	0
OG0004390	0	0
OG0004391	0	0
OG0004392	0	0
OG0004393	0	0
OG0004394	0	0
OG0004395	0	0
OG0004396	0	0
OG0004397	0	0
OG0004398	0	0
OG0004399	0	0
OG0004400	0	0
OG0004401	0	0
OG0004402	0	0
OG0004403	0	0
OG0004404	0	0
OG0004405	0	0
OG0004406	1	1
OG0004407	0	0
OG0004408	0	0
OG0004409	0	0
OG0004410	0	0
OG0004411	0	0
OG0004412	0	0
OG0004413	0	0
OG0004414	0	0
OG0004415	0	0
OG0004416	0	0
OG0004417	0	0
OG0004418	0	0
OG0004419	0	0
OG0004420	0	0
OG0004421	0	0
OG0004422	0	0
OG0004423	0	0
OG0004424	0	0
OG0004425	0	0
OG0004426	0	0
OG0004427	3	3
OG0004428	0	0
OG0004429	0	0
OG0004430	0	0
OG0004431	0	0
OG0004432	0	0
OG0004433	0	0
OG0004434	0	0
OG0004435	0	0
OG0004436	0	0
OG0004437	0	0
OG0004438	0	0
OG0004439	0	0
OG0004440	0	0
OG0004441	0	0
OG0004442	0	0
OG0004443	0	0
OG0004444	0	0
OG0004445	0	0
OG0004446	0	0
OG0004447	0	0
OG0004448	0	0
OG0004449	0	0
OG0004450	0	0
OG0004451	0	0
OG0004452	0	0
OG0004453	0	0
OG0004454	0	0
OG0004455	0	0
OG0004456	0	0
OG0004457	0	0
OG0004458	0	0
OG0004459	0	0
OG0004460	0	0
OG0004461	0	0
OG0004462	0	0
OG0004463	0	0
OG0004464	0	0
OG0004465	0	0
OG0004466	0	0
OG0004467	0	0
OG0004468	0	0
OG0004469	0	0
OG0004470	0	0
OG0004471	0	0
OG0004472	0	0
OG0004473	0	0
OG0004474	0	0
OG0004475	0	0
OG0004476	0	0
OG0004477	0	0
OG0004478	0	0
OG0004479	0	0
OG0004480	0	0
OG0004481	0	0
OG0004482	0	0
OG0004483	0	0
OG0004484	0	0
OG0004485	0	0
OG0004486	0	0
OG0004487	0	0
OG0004488	0	0
OG0004489	0	0
OG0004490	0	0
OG0004491	0	0
OG0004492	1	1
OG0004493	0	0
OG0004494	0	0
OG0004495	1	1
OG0004496	1	1
OG0004497	0	0
OG0004498	0	0
OG0004499	3	3
OG0004500	0	0
OG0004501	0	0
OG0004502	0	0
OG0004503	0	0
OG0004504	0	0
OG0004505	0	0
OG0004506	0	0
OG0004507	0	0
OG0004508	0	0
OG0004509	0	0
OG0004510	0	0
OG0004511	0	0
OG0004512	0	0
OG0004513	0	0
OG0004514	0	0
OG0004515	0	0
OG0004516	0	0
OG0004517	0	0
OG0004518	0	0
OG0004519	2	2
OG0004520	0	0
OG0004521	0	0
OG0004522	1	1
OG0004523	0	0
OG0004524	0	0
OG0004525	0	0
OG0004526	0	0
OG0004527	0	0
OG0004528	0	0
OG0004529	0	0
OG0004530	0	0
OG0004531	0	0
OG0004532	0	0
OG0004533	1	1
OG0004534	0	0
OG0004535	0	0
OG0004536	0	0
OG0004537	0	0
OG0004538	0	0
OG0004539	0	0
OG0004540	0	0
OG0004541	0	0
OG0004542	0	0
OG0004543	0	0
OG0004544	0	0
OG0004545	1	1
OG0004546	0	0
OG0004547	0	0
OG0004548	0	0
OG0004549	0	0
OG0004550	0	0
OG0004551	0	0
OG0004552	0	0
OG0004553	0	0
OG0004554	0	0
OG0004555	0	0
OG0004556	0	0
OG0004557	0	0
OG0004558	0	0
OG0004559	0	0
OG0004560	0	0
OG0004561	0	0
OG0004562	1	0
OG0004563	0	0
OG0004564	0	0
OG0004565	0	0
OG0004566	2	2
OG0004567	0	0
OG0004568	0	0
OG0004569	0	0
OG0004570	0	0
OG0004571	0	0
OG0004572	0	0
OG0004573	0	0
OG0004574	0	0
OG0004575	0	0
OG0004576	0	0
OG0004577	0	0
OG0004578	0	0
OG0004579	0	0
OG0004580	0	0
OG0004581	0	0
OG0004582	0	0
OG0004583	0	0
OG0004584	0	0
OG0004585	0	0
OG0004586	0	0
OG0004587	0	0
OG0004588	0	0
OG0004589	0	0
OG0004590	0	0
OG0004591	1	1
OG0004592	0	0
OG0004593	0	0
OG0004594	0	0
OG0004595	0	0
OG0004596	0	0
OG0004597	0	0
OG0004598	0	0
OG0004599	0	0
OG0004600	0	0
OG0004601	0	0
OG0004602	0	0
OG0004603	0	0
OG0004604	0	0
OG0004605	0	0
OG0004606	0	0
OG0004607	0	0
OG0004608	1	1
OG0004609	0	0
OG0004610	0	0
OG0004611	0	0
OG0004612	0	0
OG0004613	0	0
OG0004614	0	0
OG0004615	0	0
OG0004616	0	0
OG0004617	0	0
OG0004618	0	0
OG0004619	0	0
OG0004620	0	0
OG0004621	1	1
OG0004622	0	0
OG0004623	1	1
OG0004624	0	0
OG0004625	0	0
OG0004626	0	0
OG0004627	0	0
OG0004628	0	0
OG0004629	0	0
OG0004630	2	2
OG0004631	0	0
OG0004632	0	0
OG0004633	0	0
OG0004634	0	0
OG0004635	1	1
OG0004636	0	0
OG0004637	0	0
OG0004638	0	0
OG0004639	0	0
OG0004640	0	0
OG0004641	0	0
OG0004642	0	0
OG0004643	0	0
OG0004644	2	2
OG0004645	0	0
OG0004646	0	0
OG0004647	0	0
OG0004648	0	0
OG0004649	0	0
OG0004650	0	0
OG0004651	0	0
OG0004652	0	0
OG0004653	0	0
OG0004654	0	0
OG0004655	0	0
OG0004656	0	0
OG0004657	0	0
OG0004658	0	0
OG0004659	0	0
OG0004660	0	0
OG0004661	0	0
OG0004662	0	0
OG0004663	0	0
OG0004664	0	0
OG0004665	0	0
OG0004666	0	0
OG0004667	0	0
OG0004668	0	0
OG0004669	0	0
OG0004670	0	0
OG0004671	0	0
OG0004672	0	0
OG0004673	0	0
OG0004674	2	2
OG0004675	0	0
OG0004676	0	0
OG0004677	0	0
OG0004678	0	0
OG0004679	0	0
OG0004680	0	0
OG0004681	1	1
OG0004682	0	0
OG0004683	0	0
OG0004684	0	0
OG0004685	0	0
OG0004686	0	0
OG0004687	0	0
OG0004688	0	0
OG0004689	0	0
OG0004690	0	0
OG0004691	0	0
OG0004692	0	0
OG0004693	0	0
OG0004694	0	0
OG0004695	0	0
OG0004696	0	0
OG0004697	0	0
OG0004698	1	1
OG0004699	1	1
OG0004700	0	0
OG0004701	0	0
OG0004702	0	0
OG0004703	0	0
OG0004704	1	1
OG0004705	3	3
OG0004706	3	3
OG0004707	2	2
OG0004708	1	1
OG0004709	1	1
OG0004710	1	1
OG0004711	1	1
OG0004712	1	1
OG0004713	1	1
OG0004714	2	2
OG0004715	1	1
OG0004716	1	1
OG0004717	1	1
OG0004718	1	1
OG0004719	1	1
OG0004720	1	1
OG0004721	1	1
OG0004722	1	1
OG0004723	1	1
OG0004724	1	1
OG0004725	1	1
OG0004726	1	1
OG0004727	1	1
OG0004728	1	1
OG0004729	1	1
OG0004730	1	1
OG0004731	1	1
OG0004732	4	4
OG0004733	7	7
OG0004734	1	1
OG0004735	4	4
OG0004736	1	1
OG0004737	1	1
OG0004738	2	2
OG0004739	2	2
OG0004740	1	1
OG0004741	1	1
OG0004742	3	3
OG0004743	4	4
OG0004744	1	1
OG0004745	3	3
OG0004746	3	3
OG0004747	1	1
OG0004748	1	1
OG0004749	1	1
OG0004750	1	1
OG0004751	1	1
OG0004752	1	1
OG0004753	1	1
OG0004754	4	4
OG0004755	1	1
OG0004756	4	2
OG0004757	1	1
OG0004758	3	3
OG0004759	3	3
OG0004760	2	2
OG0004761	1	1
OG0004762	3	3
OG0004763	1	1
OG0004764	1	1
OG0004765	1	1
OG0004766	1	1
OG0004767	1	1
OG0004768	1	1
OG0004769	1	1
OG0004770	1	0
OG0004771	1	1
OG0004772	1	1
OG0004773	4	4
OG0004774	1	1
OG0004775	2	2
OG0004776	1	1
OG0004777	2	2
OG0004778	1	1
OG0004779	1	1
OG0004780	1	1
OG0004781	1	1
OG0004782	2	2
OG0004783	1	1
OG0004784	3	3
OG0004785	1	1
OG0004786	1	1
OG0004787	1	1
OG0004788	1	1
OG0004789	2	2
OG0004790	1	1
OG0004791	2	2
OG0004792	1	1
OG0004793	1	1
OG0004794	5	5
OG0004795	1	1
OG0004796	1	1
OG0004797	1	1
OG0004798	5	5
OG0004799	1	1
OG0004800	1	1
OG0004801	1	1
OG0004802	1	1
OG0004803	1	1
OG0004804	1	1
OG0004805	5	5
OG0004806	1	1
OG0004807	1	1
OG0004808	1	1
OG0004809	1	1
OG0004810	1	1
OG0004811	1	1
OG0004812	1	1
OG0004813	3	3
OG0004814	2	2
OG0004815	1	1
OG0004816	1	1
OG0004817	1	1
OG0004818	1	1
OG0004819	1	1
OG0004820	1	1
OG0004821	1	1
OG0004822	4	4
OG0004823	1	1
OG0004824	1	1
OG0004825	1	1
OG0004826	1	1
OG0004827	1	1
OG0004828	3	3
OG0004829	1	1
OG0004830	1	1
OG0004831	1	1
OG0004832	1	1
OG0004833	1	1
OG0004834	1	1
OG0004835	1	1
OG0004836	1	1
OG0004837	4	4
OG0004838	1	1
OG0004839	1	1
OG0004840	1	1
OG0004841	1	1
OG0004842	3	3
OG0004843	1	1
OG0004844	1	1
OG0004845	1	1
OG0004846	1	1
OG0004847	1	1
OG0004848	1	1
OG0004849	1	1
OG0004850	2	2
OG0004851	3	3
OG0004852	1	1
OG0004853	1	1
OG0004854	1	1
OG0004855	1	1
OG0004856	1	1
OG0004857	1	1
OG0004858	1	1
OG0004859	1	1
OG0004860	1	1
OG0004861	1	1
OG0004862	1	1
OG0004863	1	1
OG0004864	1	1
OG0004865	1	1
OG0004866	1	1
OG0004867	1	1
OG0004868	1	1
OG0004869	1	1
OG0004870	1	1
OG0004871	4	4
OG0004872	1	1
OG0004873	2	2
OG0004874	1	1
OG0004875	1	1
OG0004876	1	1
OG0004877	1	1
OG0004878	1	1
OG0004879	1	1
OG0004880	1	1
OG0004881	1	1
OG0004882	1	1
OG0004883	1	1
OG0004884	2	2
OG0004885	1	1
OG0004886	3	3
OG0004887	2	2
OG0004888	1	1
OG0004889	1	1
OG0004890	1	1
OG0004891	1	1
OG0004892	1	1
OG0004893	5	5
OG0004894	1	1
OG0004895	1	1
OG0004896	1	1
OG0004897	1	1
OG0004898	1	1
OG0004899	1	1
OG0004900	1	1
OG0004901	1	1
OG0004902	3	3
OG0004903	6	6
OG0004904	4	4
OG0004905	2	2
OG0004906	1	1
OG0004907	1	1
OG0004908	1	1
OG0004909	3	3
OG0004910	1	1
OG0004911	1	1
OG0004912	3	3
OG0004913	1	1
OG0004914	1	1
OG0004915	1	1
OG0004916	1	1
OG0004917	3	3
OG0004918	1	1
OG0004919	1	1
OG0004920	4	4
OG0004921	1	1
OG0004922	1	1
OG0004923	1	1
OG0004924	1	1
OG0004925	1	1
OG0004926	1	1
OG0004927	1	1
OG0004928	1	1
OG0004929	1	1
OG0004930	1	1
OG0004931	2	2
OG0004932	1	1
OG0004933	4	4
OG0004934	1	1
OG0004935	1	1
OG0004936	1	1
OG0004937	1	1
OG0004938	3	3
OG0004939	1	1
OG0004940	1	1
OG0004941	1	1
OG0004942	1	1
OG0004943	1	1
OG0004944	1	1
OG0004945	1	1
OG0004946	1	1
OG0004947	1	1
OG0004948	2	2
OG0004949	3	3
OG0004950	1	1
OG0004951	1	1
OG0004952	1	1
OG0004953	1	1
OG0004954	1	1
OG0004955	1	1
OG0004956	1	1
OG0004957	1	1
OG0004958	1	1
OG0004959	4	4
OG0004960	1	1
OG0004961	1	1
OG0004962	1	1
OG0004963	1	1
OG0004964	1	1
OG0004965	1	1
OG0004966	3	3
OG0004967	1	1
OG0004968	4	4
OG0004969	3	3
OG0004970	1	1
OG0004971	1	1
OG0004972	1	0
OG0004973	1	1
OG0004974	4	4
OG0004975	4	4
OG0004976	1	1
OG0004977	1	1
OG0004978	5	5
OG0004979	1	1
OG0004980	1	1
OG0004981	1	1
OG0004982	1	1
OG0004983	1	1
OG0004984	3	3
OG0004985	1	1
OG0004986	1	1
OG0004987	4	4
OG0004988	1	1
OG0004989	3	3
OG0004990	1	1
OG0004991	1	1
OG0004992	1	1
OG0004993	3	3
OG0004994	1	1
OG0004995	1	1
OG0004996	2	1
OG0004997	3	3
OG0004998	1	1
OG0004999	3	3
OG0005000	1	1
OG0005001	1	1
OG0005002	1	1
OG0005003	3	3
OG0005004	1	1
OG0005005	1	1
OG0005006	2	1
OG0005007	1	1
OG0005008	5	5
OG0005009	1	1
OG0005010	1	1
OG0005011	1	1
OG0005012	1	1
OG0005013	1	1
OG0005014	4	4
OG0005015	1	1
OG0005016	1	1
OG0005017	1	1
OG0005018	1	1
OG0005019	1	1
OG0005020	1	1
OG0005021	2	2
OG0005022	1	1
OG0005023	1	1
OG0005024	1	1
OG0005025	1	1
OG0005026	1	1
OG0005027	1	1
OG0005028	1	1
OG0005029	1	1
OG0005030	5	5
OG0005031	4	4
OG0005032	5	5
OG0005033	4	4
OG0005034	2	2
OG0005035	3	3
OG0005036	6	6
OG0005037	5	5
OG0005038	7	7
OG0005039	7	7
OG0005040	7	7
OG0005041	7	7
OG0005042	2	2
OG0005043	7	7
OG0005044	7	7
OG0005045	7	7
OG0005046	3	3
OG0005047	5	5
OG0005048	3	3
OG0005049	3	3
OG0005050	3	3
OG0005051	5	5
OG0005052	3	3
OG0005053	4	4
OG0005054	5	5
OG0005055	5	5
OG0005056	5	5
OG0005057	5	5
OG0005058	5	5
OG0005059	5	5
OG0005060	6	6
OG0005061	7	7
OG0005062	2	1
OG0005063	1	1
OG0005064	4	4
OG0005065	0	0
OG0005066	6	6
OG0005067	0	0
OG0005068	6	6
OG0005069	3	3
OG0005070	1	1
OG0005071	6	6
OG0005072	0	0
OG0005073	2	2
OG0005074	0	0
OG0005075	0	0
OG0005076	6	6
OG0005077	0	0
OG0005078	3	3
OG0005079	0	0
OG0005080	6	6
OG0005081	2	2
OG0005082	0	0
OG0005083	3	3
OG0005084	0	0
OG0005085	6	6
OG0005086	0	0
OG0005087	6	6
OG0005088	6	6
OG0005089	1	1
OG0005090	2	2
OG0005091	2	2
OG0005092	2	2
OG0005093	1	1
OG0005094	3	3
OG0005095	0	0
OG0005096	0	0
OG0005097	0	0
OG0005098	0	0
OG0005099	6	6
OG0005100	1	1
OG0005101	2	2
OG0005102	6	6
OG0005103	2	2
OG0005104	6	6
OG0005105	0	0
OG0005106	0	0
OG0005107	0	0
OG0005108	3	3
OG0005109	2	2
OG0005110	1	1
OG0005111	1	1
OG0005112	6	6
OG0005113	0	0
OG0005114	6	6
OG0005115	0	0
OG0005116	0	0
OG0005117	0	0
OG0005118	3	3
OG0005119	3	3
OG0005120	1	1
OG0005121	3	3
OG0005122	0	0
OG0005123	2	2
OG0005124	0	0
OG0005125	2	2
OG0005126	3	3
OG0005127	0	0
OG0005128	1	1
OG0005129	1	1
OG0005130	3	3
OG0005131	0	0
OG0005132	0	0
OG0005133	2	2
OG0005134	2	2
OG0005135	2	2
OG0005136	0	0
OG0005137	2	2
OG0005138	4	4
OG0005139	0	0
OG0005140	0	0
OG0005141	3	3
OG0005142	0	0
OG0005143	1	1
OG0005144	3	3
OG0005145	0	0
OG0005146	2	2
OG0005147	1	1
OG0005148	0	0
OG0005149	2	2
OG0005150	0	0
OG0005151	2	2
OG0005152	0	0
OG0005153	2	2
OG0005154	0	0
OG0005155	1	1
OG0005156	0	0
OG0005157	1	1
OG0005158	2	2
OG0005159	1	1
OG0005160	1	1
OG0005161	2	2
OG0005162	0	0
OG0005163	0	0
OG0005164	3	3
OG0005165	0	0
OG0005166	3	3
OG0005167	1	1
OG0005168	0	0
OG0005169	4	4
OG0005170	0	0
OG0005171	0	0
OG0005172	1	1
OG0005173	2	2
OG0005174	0	0
OG0005175	0	0
OG0005176	0	0
OG0005177	1	1
OG0005178	0	0
OG0005179	0	0
OG0005180	2	2
OG0005181	0	0
OG0005182	0	0
OG0005183	0	0
OG0005184	2	2
OG0005185	0	0
OG0005186	1	1
OG0005187	1	1
OG0005188	0	0
OG0005189	0	0
OG0005190	0	0
OG0005191	0	0
OG0005192	3	3
OG0005193	2	2
OG0005194	0	0
OG0005195	1	1
OG0005196	3	3
OG0005197	2	2
OG0005198	0	0
OG0005199	2	2
OG0005200	2	2
OG0005201	1	1
OG0005202	2	2
OG0005203	0	0
OG0005204	0	0
OG0005205	0	0
OG0005206	3	3
OG0005207	0	0
OG0005208	3	3
OG0005209	1	1
OG0005210	3	3
OG0005211	2	2
OG0005212	0	0
OG0005213	0	0
OG0005214	2	2
OG0005215	3	3
OG0005216	0	0
OG0005217	1	1
OG0005218	0	0
OG0005219	0	0
OG0005220	1	1
OG0005221	0	0
OG0005222	1	1
OG0005223	0	0
OG0005224	0	0
OG0005225	2	2
OG0005226	2	2
OG0005227	0	0
OG0005228	0	0
OG0005229	0	0
OG0005230	0	0
OG0005231	0	0
OG0005232	2	2
OG0005233	0	0
OG0005234	0	0
OG0005235	0	0
OG0005236	0	0
OG0005237	2	2
OG0005238	0	0
OG0005239	0	0
OG0005240	0	0
OG0005241	0	0
OG0005242	1	1
OG0005243	3	3
OG0005244	0	0
OG0005245	0	0
OG0005246	2	2
OG0005247	0	0
OG0005248	0	0
OG0005249	2	2
OG0005250	3	3
OG0005251	0	0
OG0005252	0	0
OG0005253	0	0
OG0005254	1	1
OG0005255	0	0
OG0005256	0	0
OG0005257	1	1
OG0005258	0	0
OG0005259	0	0
OG0005260	0	0
OG0005261	0	0
OG0005262	2	2
OG0005263	0	0
OG0005264	0	0
OG0005265	1	1
OG0005266	0	0
OG0005267	0	0
OG0005268	0	0
OG0005269	0	0
OG0005270	0	0
OG0005271	0	0
OG0005272	0	0
OG0005273	3	3
OG0005274	0	0
OG0005275	0	0
OG0005276	0	0
OG0005277	3	3
OG0005278	0	0
OG0005279	1	1
OG0005280	0	0
OG0005281	3	3
OG0005282	0	0
OG0005283	0	0
OG0005284	0	0
OG0005285	0	0
OG0005286	0	0
OG0005287	2	2
OG0005288	2	2
OG0005289	0	0
OG0005290	1	1
OG0005291	0	0
OG0005292	0	0
OG0005293	0	0
OG0005294	0	0
OG0005295	0	0
OG0005296	3	3
OG0005297	0	0
OG0005298	2	2
OG0005299	0	0
OG0005300	0	0
OG0005301	0	0
OG0005302	0	0
OG0005303	5	5
OG0005304	3	3
OG0005305	0	0
OG0005306	0	0
OG0005307	0	0
OG0005308	0	0
OG0005309	0	0
OG0005310	2	2
OG0005311	0	0
OG0005312	0	0
OG0005313	2	2
OG0005314	3	3
OG0005315	0	0
OG0005316	0	0
OG0005317	3	3
OG0005318	2	2
OG0005319	0	0
OG0005320	0	0
OG0005321	0	0
OG0005322	0	0
OG0005323	0	0
OG0005324	0	0
OG0005325	0	0
OG0005326	4	4
OG0005327	1	1
OG0005328	3	3
OG0005329	0	0
OG0005330	4	4
OG0005331	0	0
OG0005332	2	2
OG0005333	4	4
OG0005334	4	4
OG0005335	3	3
OG0005336	0	0
OG0005337	0	0
OG0005338	1	1
OG0005339	3	3
OG0005340	2	2
OG0005341	4	4
OG0005342	3	3
OG0005343	0	0
OG0005344	0	0
OG0005345	0	0
OG0005346	0	0
OG0005347	0	0
OG0005348	0	0
OG0005349	0	0
OG0005350	0	0
OG0005351	0	0
OG0005352	0	0
OG0005353	0	0
OG0005354	0	0
OG0005355	1	1
OG0005356	0	0
OG0005357	0	0
OG0005358	0	0
OG0005359	1	1
OG0005360	2	2
OG0005361	0	0
OG0005362	0	0
OG0005363	1	1
OG0005364	0	0
OG0005365	0	0
OG0005366	0	0
OG0005367	0	0
OG0005368	0	0
OG0005369	0	0
OG0005370	0	0
OG0005371	0	0
OG0005372	0	0
OG0005373	0	0
OG0005374	0	0
OG0005375	0	0
OG0005376	0	0
OG0005377	0	0
OG0005378	0	0
OG0005379	0	0
OG0005380	0	0
OG0005381	0	0
OG0005382	0	0
OG0005383	0	0
OG0005384	0	0
OG0005385	0	0
OG0005386	0	0
OG0005387	0	0
OG0005388	0	0
OG0005389	0	0
OG0005390	0	0
OG0005391	1	1
OG0005392	0	0
OG0005393	1	1
OG0005394	0	0
OG0005395	1	1
OG0005396	0	0
OG0005397	0	0
OG0005398	3	3
OG0005399	0	0
OG0005400	2	2
OG0005401	2	1
OG0005402	0	0
OG0005403	2	2
OG0005404	0	0
OG0005405	0	0
OG0005406	3	3
OG0005407	0	0
OG0005408	3	3
OG0005409	0	0
OG0005410	3	3
OG0005411	3	3
OG0005412	0	0
OG0005413	0	0
OG0005414	0	0
OG0005415	0	0
OG0005416	0	0
OG0005417	0	0
OG0005418	0	0
OG0005419	0	0
OG0005420	2	2
OG0005421	0	0
OG0005422	0	0
OG0005423	0	0
OG0005424	0	0
OG0005425	0	0
OG0005426	0	0
OG0005427	0	0
OG0005428	0	0
OG0005429	3	3
OG0005430	0	0
OG0005431	2	2
OG0005432	0	0
OG0005433	3	3
OG0005434	1	1
OG0005435	0	0
OG0005436	0	0
OG0005437	0	0
OG0005438	0	0
OG0005439	0	0
OG0005440	0	0
OG0005441	0	0
OG0005442	0	0
OG0005443	1	1
OG0005444	0	0
OG0005445	0	0
OG0005446	0	0
OG0005447	0	0
OG0005448	0	0
OG0005449	1	1
OG0005450	0	0
OG0005451	1	1
OG0005452	0	0
OG0005453	1	1
OG0005454	0	0
OG0005455	0	0
OG0005456	0	0
OG0005457	0	0
OG0005458	0	0
OG0005459	0	0
OG0005460	0	0
OG0005461	0	0
OG0005462	0	0
OG0005463	0	0
OG0005464	0	0
OG0005465	4	4
OG0005466	1	1
OG0005467	0	0
OG0005468	0	0
OG0005469	0	0
OG0005470	0	0
OG0005471	4	4
OG0005472	0	0
OG0005473	3	3
OG0005474	0	0
OG0005475	2	2
OG0005476	0	0
OG0005477	1	1
OG0005478	0	0
OG0005479	0	0
OG0005480	0	0
OG0005481	0	0
OG0005482	0	0
OG0005483	0	0
OG0005484	0	0
OG0005485	0	0
OG0005486	0	0
OG0005487	3	3
OG0005488	0	0
OG0005489	4	4
OG0005490	0	0
OG0005491	0	0
OG0005492	0	0
OG0005493	0	0
OG0005494	0	0
OG0005495	0	0
OG0005496	0	0
OG0005497	2	2
OG0005498	0	0
OG0005499	0	0
OG0005500	0	0
OG0005501	2	2
OG0005502	0	0
OG0005503	0	0
OG0005504	0	0
OG0005505	0	0
OG0005506	0	0
OG0005507	0	0
OG0005508	0	0
OG0005509	2	2
OG0005510	3	3
OG0005511	0	0
OG0005512	0	0
OG0005513	0	0
OG0005514	0	0
OG0005515	0	0
OG0005516	2	2
OG0005517	0	0
OG0005518	0	0
OG0005519	0	0
OG0005520	0	0
OG0005521	0	0
OG0005522	0	0
OG0005523	0	0
OG0005524	0	0
OG0005525	0	0
OG0005526	0	0
OG0005527	2	2
OG0005528	0	0
OG0005529	0	0
OG0005530	0	0
OG0005531	0	0
OG0005532	0	0
OG0005533	0	0
OG0005534	0	0
OG0005535	3	3
OG0005536	2	2
OG0005537	2	2
OG0005538	0	0
OG0005539	0	0
OG0005540	3	3
OG0005541	0	0
OG0005542	0	0
OG0005543	1	1
OG0005544	0	0
OG0005545	0	0
OG0005546	0	0
OG0005547	0	0
OG0005548	3	3
OG0005549	0	0
OG0005550	0	0
OG0005551	1	1
OG0005552	0	0
OG0005553	0	0
OG0005554	1	1
OG0005555	1	1
OG0005556	0	0
OG0005557	0	0
OG0005558	0	0
OG0005559	0	0
OG0005560	0	0
OG0005561	0	0
OG0005562	0	0
OG0005563	0	0
OG0005564	3	3
OG0005565	3	3
OG0005566	4	4
OG0005567	0	0
OG0005568	2	2
OG0005569	0	0
